model,mode,selection_metric,sample_index,psnr,ssim,lpips,pce,input_1_path,gt_path,input_2_path,prediction_path
phasenet_big,hard,worst_pce,245,21.44818279238998,0.7336532473564148,0.4572865962982178,1.961914792199558,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/hard/samples/245/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/hard/samples/245/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/hard/samples/245/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/hard/samples/245/prediction.png
phasenet_big,medium,worst_lpips,293,20.48417150777471,0.48267433047294617,0.4167076349258423,1.7291551046658333,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/medium/samples/293/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/medium/samples/293/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/medium/samples/293/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/medium/samples/293/prediction.png
phasenet_big,medium,worst_pce,240,25.532894770670968,0.7591535449028015,0.36416786909103394,1.9394242636806016,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/medium/samples/240/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/medium/samples/240/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/medium/samples/240/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/medium/samples/240/prediction.png
phasenet_default,easy,worst_lpips,298,24.395470816450707,0.6599737405776978,0.3175784945487976,1.6392490867093903,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/easy/samples/298/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/easy/samples/298/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/easy/samples/298/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/easy/samples/298/prediction.png
phasenet_default,easy,worst_pce,240,30.509320278061477,0.8551676273345947,0.2567450702190399,1.7566125065220892,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/easy/samples/240/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/easy/samples/240/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/easy/samples/240/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/easy/samples/240/prediction.png
phasenet_default,extreme,worst_lpips,299,15.183788183489257,0.27914947271347046,0.6022534370422363,1.9071854399802022,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/extreme/samples/299/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/extreme/samples/299/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/extreme/samples/299/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/extreme/samples/299/prediction.png
phasenet_default,extreme,worst_pce,68,14.652647187799253,0.1915132999420166,0.37113434076309204,1.939248930687011,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/extreme/samples/68/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/extreme/samples/68/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/extreme/samples/68/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/extreme/samples/68/prediction.png
phasenet_default,hard,worst_lpips,298,16.24166939577584,0.337260365486145,0.5500982403755188,1.9161277828443808,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/hard/samples/298/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/hard/samples/298/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/hard/samples/298/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/hard/samples/298/prediction.png
phasenet_default,hard,worst_pce,245,21.456168638664476,0.732369601726532,0.45922285318374634,1.961431776951431,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/hard/samples/245/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/hard/samples/245/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/hard/samples/245/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/hard/samples/245/prediction.png
phasenet_default,medium,worst_lpips,293,20.44338707586029,0.4786331057548523,0.420773446559906,1.7292479826357576,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/medium/samples/293/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/medium/samples/293/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/medium/samples/293/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/medium/samples/293/prediction.png
phasenet_default,medium,worst_pce,240,25.51527935482271,0.7567459344863892,0.36766284704208374,1.9387191568846198,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/medium/samples/240/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/medium/samples/240/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/medium/samples/240/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_default/medium/samples/240/prediction.png
