model,mode,selection_metric,sample_index,psnr,ssim,lpips,pce,input_1_path,gt_path,input_2_path,prediction_path
complex_loss_matched,extreme,ssim,131,40.82709258816075,0.9879841804504395,0.012643517926335335,0.2900566964672126,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/prediction.png
complex_loss_matched,hard,lpips,38,36.99290042309058,0.9909965395927429,0.004086274188011885,0.17628746198325604,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/38/prediction.png
complex_loss_matched,hard,pce,39,40.14264664084993,0.9950153231620789,0.00559154013171792,0.14144917500270437,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/39/prediction.png
complex_loss_matched,hard,psnr,139,46.48591288479271,0.994678258895874,0.007251289673149586,0.1837535309367976,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/139/prediction.png
complex_loss_matched,hard,ssim,36,40.56337124387787,0.9952049255371094,0.004550555720925331,0.15503153292357444,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/hard/samples/36/prediction.png
complex_loss_matched,medium,lpips,131,55.23022858809323,0.9996568560600281,0.00035960093373432755,0.057346487224250196,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/prediction.png
complex_loss_matched,medium,pce,131,55.23022858809323,0.9996568560600281,0.00035960093373432755,0.057346487224250196,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/prediction.png
complex_loss_matched,medium,psnr,131,55.23022858809323,0.9996568560600281,0.00035960093373432755,0.057346487224250196,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/prediction.png
complex_loss_matched,medium,ssim,131,55.23022858809323,0.9996568560600281,0.00035960093373432755,0.057346487224250196,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/medium/samples/131/prediction.png
phasenet_big,easy,lpips,189,41.91399629155883,0.9923178553581238,0.0132819302380085,0.44580608579086867,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/phasenet_big/easy/samples/189/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/phasenet_big/easy/samples/189/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/phasenet_big/easy/samples/189/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/phasenet_big/easy/samples/189/prediction.png
