model,mode,selection_metric,sample_index,psnr,ssim,lpips,pce,input_1_path,gt_path,input_2_path,prediction_path
phasenet_big,hard,psnr,38,31.20098635407102,0.960532546043396,0.07714296132326126,0.36071275025928035,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/prediction.png
phasenet_big,hard,psnr,39,31.66453945336975,0.9638447165489197,0.07944659143686295,0.44796446503975296,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/prediction.png
phasenet_big,hard,psnr,139,38.174014540675394,0.9843208193778992,0.02438117191195488,0.3956657854337964,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/prediction.png
phasenet_big,hard,ssim,36,31.685022834754577,0.963691234588623,0.07610897719860077,0.381895387174769,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/prediction.png
phasenet_big,hard,ssim,38,31.20098635407102,0.960532546043396,0.07714296132326126,0.36071275025928035,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/prediction.png
phasenet_big,hard,ssim,39,31.66453945336975,0.9638447165489197,0.07944659143686295,0.44796446503975296,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/prediction.png
phasenet_big,hard,ssim,139,38.174014540675394,0.9843208193778992,0.02438117191195488,0.3956657854337964,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/prediction.png
phasenet_default,hard,lpips,36,31.656473910696874,0.963575541973114,0.07651042193174362,0.3827098602322673,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/prediction.png
phasenet_default,hard,lpips,38,31.191151519743187,0.9605664610862732,0.0771605372428894,0.36180543985954294,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/prediction.png
phasenet_default,hard,lpips,39,31.631046487733666,0.9637151956558228,0.07990586757659912,0.44923059312053776,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/prediction.png
phasenet_default,hard,lpips,139,38.144513226999464,0.9840793609619141,0.02453964203596115,0.39731619046679845,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/prediction.png
phasenet_default,hard,pce,36,31.656473910696874,0.963575541973114,0.07651042193174362,0.3827098602322673,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/prediction.png
phasenet_default,hard,pce,38,31.191151519743187,0.9605664610862732,0.0771605372428894,0.36180543985954294,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/prediction.png
phasenet_default,hard,pce,39,31.631046487733666,0.9637151956558228,0.07990586757659912,0.44923059312053776,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/prediction.png
phasenet_default,hard,pce,139,38.144513226999464,0.9840793609619141,0.02453964203596115,0.39731619046679845,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/prediction.png
phasenet_default,hard,psnr,36,31.656473910696874,0.963575541973114,0.07651042193174362,0.3827098602322673,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/prediction.png
phasenet_default,hard,psnr,38,31.191151519743187,0.9605664610862732,0.0771605372428894,0.36180543985954294,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/prediction.png
phasenet_default,hard,psnr,39,31.631046487733666,0.9637151956558228,0.07990586757659912,0.44923059312053776,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/prediction.png
phasenet_default,hard,psnr,139,38.144513226999464,0.9840793609619141,0.02453964203596115,0.39731619046679845,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/prediction.png
phasenet_default,hard,ssim,36,31.656473910696874,0.963575541973114,0.07651042193174362,0.3827098602322673,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/36/prediction.png
phasenet_default,hard,ssim,38,31.191151519743187,0.9605664610862732,0.0771605372428894,0.36180543985954294,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/38/prediction.png
phasenet_default,hard,ssim,39,31.631046487733666,0.9637151956558228,0.07990586757659912,0.44923059312053776,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/39/prediction.png
phasenet_default,hard,ssim,139,38.144513226999464,0.9840793609619141,0.02453964203596115,0.39731619046679845,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_default/hard/samples/139/prediction.png
